timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773141752388,10,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,10,0,0
1773141752388,10,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,10,0,0
1773141752399,11,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752399,11,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752410,12,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752410,12,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752422,9,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752422,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752431,9,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752431,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752441,12,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752441,12,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752453,11,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752453,11,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752465,9,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752465,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752474,12,Article List Get,200,,Article List Test 3-3,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752474,12,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752486,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,3,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752496,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,3,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752505,10,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,3,http://localhost:8072/articles?page=1&size=10,10,0,0
